"diagnose_id";"descr";"icd_code"
10599;"SubduraleBlutungdurchGeburtsverletzung,SubduralesHämatom(lokalisiert)durchGeburtsverletzung";"P100"
10600;"ZerebraleBlutungdurchGeburtsverletzung";"P101"
10601;"IntraventrikuläreBlutungdurchGeburtsverletzung";"P102"
10602;"SubarachnoidaleBlutungdurchGeburtsverletzung";"P103"
10603;"TentoriumrißdurchGeburtsverletzung";"P104"
10604;"SonstigeintrakranielleVerletzungenundBlutungendurchGeburtsverletzung";"P108"
10607;"HirnödemdurchGeburtsverletzung";"P110"
10608;"SonstigenäherbezeichneteHirnschädigungdurchGeburtsverletzung";"P111"
10610;"GeburtsverletzungdesN.facialis[VII.Hirnnerv],FazialislähmungdurchGeburtsverletzung";"P113"
10612;"GeburtsverletzungderWirbelsäuleunddesRückenmarkes,WirbelsäulenfrakturdurchGeburtsverletzung";"P115"
10615;"KephalhämatomdurchGeburtsverletzung";"P120"
10616;"GeburtsgeschwulstdurchGeburtsverletzung";"P121"
10617;"EpikraniellesubaponeurotischeBlutungdurchGeburtsverletzung";"P122"
10618;"QuetschwundederbehaartenKopfhautdurchGeburtsverletzung";"P123"
10619;"ÜberwachungsbedingteVerletzungderbehaartenKopfhautbeimNeugeborenen,Probeinzision,VerletzungdurchKopfschwartenklammer(Elektrode)";"P124"
10620;"SonstigeGeburtsverletzungenderbehaartenKopfhaut";"P128"
10621;"GeburtsverletzungderbehaartenKopfhaut,nichtnäherbezeichnet";"P129"
10623;"FrakturdesSchädelsdurchGeburtsverletzung";"P130"
10624;"SonstigeGeburtsverletzungdesSchädels";"P131"
10625;"GeburtsverletzungdesFemurs";"P132"
10626;"GeburtsverletzungsonstigerRöhrenknochen";"P133"
10627;"KlavikularfrakturdurchGeburtsverletzung";"P134"
10628;"GeburtsverletzungenansonstigenTeilendesSkeletts";"P138"
10629;"GeburtsverletzungdesSkeletts,nichtnäherbezeichnet";"P139"
10631;"Erb-LähmungdurchGeburtsverletzung,ObereArmplexuslähmung";"P140"
10632;"Klumpke-LähmungdurchGeburtsverletzung,UntereArmplexuslähmung";"P141"
10633;"LähmungdesN.phrenicusdurchGeburtsverletzung";"P142"
10634;"SonstigeGeburtsverletzungendesPlexusbrachialis";"P143"
10636;"GeburtsverletzungdesperipherenNervensystems,nichtnäherbezeichnet";"P149"
10638;"GeburtsverletzungderLeber,LeberrupturdurchGeburtsverletzung";"P150"
10640;"VerletzungdesM.sternocleidomastoideusdurchGeburtsverletzung";"P152"
10641;"GeburtsverletzungdesAuges,SubkonjunktivaleBlutung,TraumatischesGlaukom,durchGeburtsverletzung";"P153"
10642;"GeburtsverletzungdesGesichtes,BlutstauungdesGesichtesdurchGeburtsverletzung";"P154"
10643;"GeburtsverletzungderäußerenGenitalorgane";"P155"
10644;"AdiponecrosissubcutaneaneonatorumdurchGeburtsverletzung";"P156"
10645;"SonstigenäherbezeichneteGeburtsverletzungen";"P158"
10646;"Geburtsverletzung,nichtnäherbezeichnet";"P159"
10648;"IntrauterineHypoxie,erstmalsvorWehenbeginnfestgestellt";"P200"
10649;"IntrauterineHypoxie,erstmalswährendWehenundEntbindungfestgestellt";"P201"
10650;"IntrauterineHypoxie,nichtnäherbezeichnet";"P209"
10652;"SchwereAsphyxieunterderGeburt";"P210"
10653;"LeichteodermäßigeAsphyxieunterderGeburt";"P211"
10654;"AsphyxieunterderGeburt,nichtnäherbezeichnet,Anoxie,Asphyxie,Hypoxie,o.n.A.";"P219"
10656;"Atemnotsyndrom[Respiratorydistresssyndrome]desNeugeborenen,HyalineMembranenkrankheit";"P220"
10657;"TransitorischeTachypnoebeimNeugeborenen";"P221"
10658;"SonstigeAtemnot[Respiratorydistress]beimNeugeborenen";"P228"
10659;"Atemnot[Respiratorydistress]beimNeugeborenen,nichtnäherbezeichnet";"P229"
10661;"AngeborenePneumoniedurchViren";"P230"
10663;"AngeborenePneumoniedurchStaphylokokken";"P232"
10664;"AngeborenePneumoniedurchStreptokokken,GruppeB";"P233"
10667;"AngeborenePneumoniedurchsonstigeBakterien,Haemophilusinfluenzae,Klebsiellapneumoniae,Mykoplasma,Streptokokkus,ausgenommenGruppeB";"P236"
10668;"AngeborenePneumoniedurchsonstigeErreger";"P238"
10669;"AngeborenePneumonie,nichtnäherbezeichnet";"P239"
10671;"MekoniumaspirationdurchdasNeugeborene";"P240"
10672;"Fruchtwasser-undSchleimaspirationdurchdasNeugeborene,AspirationvonLiquor(amnii)";"P241"
10673;"BlutaspirationdurchdasNeugeborene";"P242"
10674;"AspirationvonMilchundregurgitierterNahrungdurchdasNeugeborene";"P243"
10675;"SonstigeAspirationssyndromebeimNeugeborenen";"P248"
10676;"AspirationssyndrombeimNeugeborenen,nichtnäherbezeichnet,NeonataleAspirationspneumonieo.n.A.";"P249"
10678;"InterstitiellesEmphysemmitUrsprunginderPerinatalperiode";"P250"
10679;"PneumothoraxmitUrsprunginderPerinatalperiode";"P251"
10680;"PneumomediastinummitUrsprunginderPerinatalperiode";"P252"
10681;"PneumoperikardmitUrsprunginderPerinatalperiode";"P253"
10682;"SonstigeZuständeinVerbindungmitinterstitiellemEmphysemmitUrsprunginderPerinatalperiode";"P258"
10684;"TracheobronchialeBlutungmitUrsprunginderPerinatalperiode";"P260"
10685;"MassiveLungenblutungmitUrsprunginderPerinatalperiode";"P261"
10686;"SonstigeLungenblutungmitUrsprunginderPerinatalperiode";"P268"
10687;"NichtnäherbezeichneteLungenblutungmitUrsprunginderPerinatalperiode";"P269"
10689;"Mikity-Wilson-Syndrom";"P270"
10690;"BronchopulmonaleDysplasiemitUrsprunginderPerinatalperiode";"P271"
10691;"SonstigechronischeAtemwegskrankheitenmitUrsprunginderPerinatalperiode,AngeboreneLungenfibrose,BeatmungslungebeimNeugeborenen";"P278"
10692;"NichtnäherbezeichnetechronischeAtemwegskrankheitmitUrsprunginderPerinatalperiode";"P279"
10694;"PrimäreAtelektasebeimNeugeborenen,FehlendeEntfaltungderterminalenLungenabschnitte,PulmonaleHypoplasieverbundenmitkurzerSchwangerschaftsdauer,UnreifederLungeno.n.A.";"P280"
10695;"SonstigeundnichtnäherbezeichneteAtelektasebeimNeugeborenen,Atelektase:partiell,sekundär,o.n.A.,ResorptionsatelektaseohneAtemnotsyndrom";"P281"
10696;"ZyanoseanfällebeimNeugeborenen";"P282"
10697;"PrimäreSchlafapnoebeimNeugeborenen,SchlafapnoebeimNeugeboreneno.n.A.";"P283"
10698;")primäreSchlafapnoebeimNeugeborenen,Dauer>15Sekunden,welchezurBeatmungmitdemBeutelodermehrals5malin8StundenzurexternenStimulationzwingt";"P283"
10699;")primäreSchlafapnoebeimNeugeborenen,NNB";"P283"
10700;"SonstigeApnoebeimNeugeborenen";"P284"
10701;")sonstigeSchlafapnoebeimNeugeborenen,Dauer>15Sekunden,welchezurBeatmungmitdemBeutelodermehrals5malin8StundenzurexternenStimulationzwingt";"P284"
10702;")sonstigeSchlafapnoebeimNeugeborenen,NNB";"P284"
10703;"RespiratorischesVersagenbeimNeugeborenen";"P285"
10704;"SonstigenäherbezeichneteStörungenderAtmungbeimNeugeborenen,ChronischerSchnupfenbeimNeugeborenen";"P288"
10705;"StörungderAtmungbeimNeugeborenen,nichtnäherbezeichnet";"P289"
10707;"HerzinsuffizienzbeimNeugeborenen";"P290"
10708;"HerzrhythmusstörungbeimNeugeborenen";"P291"
10709;"HypertoniebeimNeugeborenen";"P292"
10710;"PersistierenderFetalkreislauf,VerzögerterVerschlußdesDuctusarteriosus";"P293"
10711;"TransitorischeMyokardischämiebeimNeugeborenen";"P294"
10712;"SonstigekardiovaskuläreKrankheitenmitUrsprunginderPerinatalperiode";"P298"
10713;"KardiovaskuläreKrankheitmitUrsprunginderPerinatalperiode,nichtnäherbezeichnet";"P299"
10715;"Rötelnembryopathie,KongenitaleRöteln-Pneumonie";"P350"
10716;"AngeboreneZytomegalie";"P351"
10717;"AngeboreneInfektiondurchHerpesviren[Herpessimplex]";"P352"
10718;"AngeboreneVirushepatitis";"P353"
10719;"SonstigeangeboreneViruskrankheiten,AngeboreneVarizellen[Windpocken]";"P358"
10720;"AngeboreneViruskrankheit,nichtnäherbezeichnet";"P359"
10722;"SepsisbeimNeugeborenendurchStreptokokken,GruppeB";"P360"
10723;"SepsisbeimNeugeborenendurchsonstigeundnichtnäherbezeichneteStreptokokken";"P361"
10724;"SepsisbeimNeugeborenendurchStaphylococcusaureus";"P362"
10725;"SepsisbeimNeugeborenendurchsonstigeundnichtnäherbezeichneteStaphylokokken";"P363"
10726;"SepsisbeimNeugeborenendurchEscherichiacoli";"P364"
10727;"SepsisbeimNeugeborenendurchAnaerobier";"P365"
10728;"SonstigebakterielleSepsisbeimNeugeborenen";"P368"
10729;"BakterielleSepsisbeimNeugeborenen,nichtnäherbezeichnet";"P369"
10731;"AngeboreneTuberkulose";"P370"
10732;"AngeboreneToxoplasmose,HydrozephalusdurchangeboreneToxoplasmose";"P371"
10733;"Neugeborenenlisteriose(disseminiert)";"P372"
10734;"AngeboreneMalariatropica";"P373"
10736;"KandidosebeimNeugeborenen";"P375"
10737;"SonstigenäherbezeichneteangeboreneinfektiöseundparasitäreKrankheiten";"P378"
10738;"AngeboreneinfektiöseoderparasitäreKrankheit,nichtnäherbezeichnet";"P379"
10739;"OmphalitisbeimNeugeborenenmitoderohneleichteBlutung";"P38"
10741;"InfektiöseMastitisbeimNeugeborenen";"P390"
10742;"KonjunktivitisundDakryozystitisbeimNeugeborenen,KonjunktivitisdurchChlamydienbeimNeugeborenen,Ophthalmianeonatorumo.n.A.";"P391"
10743;"IntraamnialeInfektiondesFeten,anderenortsnichtklassifiziert";"P392"
10744;"HarnwegsinfektionbeimNeugeborenen";"P393"
10745;"HautinfektionbeimNeugeborenen,PyodermiebeimNeugeborenen";"P394"
10746;"SonstigenäherbezeichneteInfektionen,diefürdiePerinatalperiodespezifischsind";"P398"
10747;"Infektion,diefürdiePerinatalperiodespezifischist,nichtnäherbezeichnet";"P399"
10749;"FetalerBlutverlustbeiInsertiovelamentosa[Vasapraevia]";"P500"
10750;"FetalerBlutverlustausderrupturiertenNabelschnur";"P501"
10751;"FetalerBlutverlustausderPlazenta";"P502"
10752;"BlutungindenanderenMehrling(fetofetal)";"P503"
10753;"BlutungindenKreislaufderMutter(fetomaternal)";"P504"
10755;"SonstigerfetalerBlutverlust";"P508"
10756;"FetalerBlutverlust,nichtnäherbezeichnet";"P509"
10758;"MassiveNabelblutungbeimNeugeborenen";"P510"
10759;"SonstigeNabelblutungenbeimNeugeborenen,SichlöseneinerNabelschnurligaturo.n.A.";"P518"
10760;"NabelblutungbeimNeugeborenen,nichtnäherbezeichnet";"P519"
10762;"Intraventrikuläre(nichttraumatische)Blutung1.GradesbeimFetenundNeugeborenen,Subependymblutung(ohneintraventrikuläreAusdehnung)";"P520"
10763;"Intraventrikuläre(nichttraumatische)Blutung2.GradesbeimFetenundNeugeborenen,SubependymblutungmitintraventrikulärerAusdehnung";"P521"
10764;"Intraventrikuläre(nichttraumatische)Blutung3.GradesbeimFetenundNeugeborenen,SubependymblutungmitintraventrikulärerundintrazerebralerAusdehnunggleichzeitig";"P522"
10765;"Nichtnäherbezeichneteintraventrikuläre(nichttraumatische)BlutungbeimFetenundNeugeborenen";"P523"
10766;"Intrazerebrale(nichttraumatische)BlutungbeimFetenundNeugeborenen";"P524"
10767;"Subarachnoidalblutung(nichttraumatisch)beimFetenundNeugeborenen";"P525"
10768;"Kleinhirnblutung(nichttraumatisch)undBlutungindieFossacraniiposteriorbeimFetenundNeugeborenen";"P526"
10769;"Sonstigeintrakranielle(nichttraumatische)BlutungenbeimFetenundNeugeborenen";"P528"
10770;"Intrakranielle(nichttraumatische)BlutungbeimFetenundNeugeborenen,nichtnäherbezeichnet";"P529"
10771;"HämorrhagischeKrankheitbeimFetenundNeugeborenen,Vitamin-K-MangelbeimNeugeborenen";"P53"
10773;"HämatemesisbeimNeugeborenen";"P540"
10774;"MelänabeimNeugeborenen";"P541"
10775;"RektumblutungbeimNeugeborenen";"P542"
10776;"SonstigegastrointestinaleBlutungbeimNeugeborenen";"P543"
10777;"NebennierenblutungbeimNeugeborenen";"P544"
10778;"HautblutungbeimNeugeborenen,Ekchymosen,OberflächlicheHämatome,Petechien,Quetschwunde,beimFetenoderNeugeborenen";"P545"
10779;"BlutungausderVaginabeimNeugeborenen,Pseudomenstruation";"P546"
10780;"SonstigenäherbezeichneteBlutungenbeimNeugeborenen";"P548"
10781;"BlutungbeimNeugeborenen,nichtnäherbezeichnet";"P549"
10783;"Rh-IsoimmunisierungbeimFetenundNeugeborenen";"P550"
10784;"AB0-IsoimmunisierungbeimFetenundNeugeborenen";"P551"
10785;"SonstigehämolytischeKrankheitenbeimFetenundNeugeborenen";"P558"
10786;"HämolytischeKrankheitbeimFetenundNeugeborenen,nichtnäherbezeichnet";"P559"
10788;"HydropsfetalisdurchIsoimmunisierung";"P560"
10789;"HydropsfetalisdurchsonstigeundnichtnäherbezeichnetehämolytischeKrankheit";"P569"
10791;"KernikterusdurchIsoimmunisierung";"P570"
10792;"SonstigernäherbezeichneterKernikterus";"P578"
10793;"Kernikterus,nichtnäherbezeichnet";"P579"
10795;"NeugeborenenikterusdurchQuetschwunde";"P580"
10796;"NeugeborenenikterusdurchBlutung";"P581"
10797;"NeugeborenenikterusdurchInfektion";"P582"
10798;"NeugeborenenikterusdurchPolyglobulie";"P583"
10800;"NeugeborenenikterusdurchVerschluckenmütterlichenBlutes";"P585"
10801;"NeugeborenenikterusdurchsonstigenäherbezeichnetegesteigerteHämolyse";"P588"
10802;"NeugeborenenikterusdurchgesteigerteHämolyse,nichtnäherbezeichnet";"P589"
10804;"NeugeborenenikterusinVerbindungmitvorzeitigerGeburt,HyperbilirubinämiebeiPrämaturität,IkterusinfolgeverzögerterKonjugationinVerbindungmitvorzeitigerGeburt";"P590"
10805;"Gallepfropf-Syndrom(desNeugeborenen)";"P591"
10806;"NeugeborenenikterusdurchsonstigeundnichtnäherbezeichneteLeberzellschädigung";"P592"
10807;"NeugeborenenikterusdurchMuttermilch-Inhibitor";"P593"
10808;"NeugeborenenikterusdurchsonstigenäherbezeichneteUrsachen";"P598"
10809;"Neugeborenenikterus,nichtnäherbezeichnet,PhysiologischerIkterus(verstärkt)(verlängert)o.n.A.";"P599"
10810;"DisseminierteintravasaleGerinnungbeimFetenundNeugeborenen,DefibrinationssyndrombeimFetenoderNeugeborenen";"P60"
10812;"TransitorischeThrombozytopeniebeimNeugeborenen,ThrombozytopeniebeimNeugeborenendurch:Austauschtransfusion,idiopathischeThrombozytopeniederMutter,Isoimmunisierung";"P610"
10813;"PolyglobuliebeimNeugeborenen";"P611"
10814;"AnämiebeiPrämaturität";"P612"
10815;"AngeboreneAnämiedurchfetalenBlutverlust";"P613"
10816;"SonstigeangeboreneAnämien,anderenortsnichtklassifiziert,AngeboreneAnämieo.n.A.";"P614"
10817;"TransitorischeNeutropeniebeimNeugeborenen";"P615"
10818;"SonstigetransitorischeGerinnungsstörungenbeimNeugeborenen";"P616"
10819;"SonstigenäherbezeichnetehämatologischeKrankheiteninderPerinatalperiode";"P618"
10820;"HämatologischeKrankheitinderPerinatalperiode,nichtnäherbezeichnet";"P619"
10822;"SyndromdesKindeseinerMuttermitgestationsbedingtemDiabetesmellitus";"P700"
10823;"SyndromdesKindeseinerdiabetischenMutter,DiabetesmellitusderMutter(vorherbestehend),dersichaufdenFetenoderdasNeugeboreneauswirkt(mitHypoglykämie)";"P701"
10824;"DiabetesmellitusbeimNeugeborenen";"P702"
10825;"IatrogeneHypoglykämiebeimNeugeborenen";"P703"
10826;"SonstigeHypoglykämiebeimNeugeborenen,TransitorischeHypoglykämiebeimNeugeborenen";"P704"
10827;"SonstigetransitorischeStörungendesKohlenhydratstoffwechselsbeimFetenundNeugeborenen";"P708"
10828;"TransitorischeStörungdesKohlenhydratstoffwechselsbeimFetenundNeugeborenen,nichtnäherbezeichnet";"P709"
10830;"Kuhmilch-HypokalzämiebeimNeugeborenen";"P710"
10831;"SonstigeHypokalzämiebeimNeugeborenen";"P711"
10832;"HypomagnesiämiebeimNeugeborenen";"P712"
10833;"TetaniebeimNeugeborenen,ohneKalzium-oderMagnesiummangel,TetaniebeimNeugeboreneno.n.A.";"P713"
10834;"TransitorischerHypoparathyreoidismusbeimNeugeborenen";"P714"
10835;"SonstigetransitorischeStörungendesKalzium-undMagnesiumstoffwechselsbeimNeugeborenen";"P718"
10836;"TransitorischeStörungdesKalzium-undMagnesiumstoffwechselsbeimNeugeborenen,nichtnäherbezeichnet";"P719"
10839;"TransitorischeHyperthyreosebeimNeugeborenen,ThyreotoxikosebeimNeugeborenen";"P721"
10840;"SonstigetransitorischeStörungenderSchilddrüsenfunktionbeimNeugeborenen,anderenortsnichtklassifiziert,TransitorischeHypothyreosebeimNeugeborenen";"P722"
10841;"SonstigenäherbezeichnetetransitorischeendokrineKrankheitenbeimNeugeborenen";"P728"
10842;"TransitorischeendokrineKrankheitbeimNeugeborenen,nichtnäherbezeichnet";"P729"
10844;"MetabolischeSpätazidosebeimNeugeborenen";"P740"
10845;"DehydratationbeimNeugeborenen";"P741"
10846;"StörungendesNatriumgleichgewichtesbeimNeugeborenen";"P742"
10847;"StörungendesKaliumgleichgewichtesbeimNeugeborenen";"P743"
10848;"SonstigetransitorischeStörungendesElektrolythaushaltesbeimNeugeborenen";"P744"
10850;"SonstigetransitorischeStoffwechselstörungenbeimNeugeborenen";"P748"
10851;"TransitorischeStoffwechselstörungbeimNeugeborenen,nichtnäherbezeichnet";"P749"
10852;"Mekoniumileus(E84.1+)";"P75"
10854;"Mekoniumpfropf-Syndrom";"P760"
10855;"TransitorischerIleusbeimNeugeborenen";"P761"
10856;"DarmverschlußbeimNeugeborenendurcheingedickteMilch";"P762"
10857;"SonstigernäherbezeichneterDarmverschlußbeimNeugeborenen";"P768"
10858;"DarmverschlußbeimNeugeborenen,nichtnäherbezeichnet";"P769"
10859;"EnterocolitisnecroticansbeimFetenundNeugeborenen";"P77"
10861;"DarmperforationinderPerinatalperiode,Mekoniumperitonitis";"P780"
10862;"SonstigePeritonitisbeimNeugeborenen,NeonatalePeritonitiso.n.A.";"P781"
10863;"HämatemesisundMelänabeimNeugeborenendurchVerschluckenmütterlichenBlutes";"P782"
10864;"NichtinfektiöseDiarrhoebeimNeugeborenen,DiarrhoebeimNeugeboreneno.n.A.";"P783"
10865;"SonstigenäherbezeichneteKrankheitendesVerdauungssystemsinderPerinatalperiode,AngeboreneZirrhose(derLeber),UlcuspepticumbeimNeugeborenen";"P788"
10866;"KrankheitdesVerdauungssystemsinderPerinatalperiode,nichtnäherbezeichnet";"P789"
10868;"KältesyndrombeimNeugeborenen,SchwereundgewöhnlichchronischeHypothermieinVerbindungmitRötungvonGesichtundAkren,Ödemen,neurologischenundbiochemischenAuffälligkeiten.";"P800"
10869;"SonstigeHypothermiebeimNeugeborenen,GeringgradigeHypothermiebeimNeugeborenen";"P808"
10870;"HypothermiebeimNeugeborenen,nichtnäherbezeichnet";"P809"
10872;"UmweltbedingteHyperthermiebeimNeugeborenen";"P810"
10873;"SonstigenäherbezeichneteStörungenderTemperaturregulationbeimNeugeborenen";"P818"
10874;"StörungderTemperaturregulationbeimNeugeborenen,nichtnäherbezeichnet,FieberbeimNeugeboreneno.n.A.";"P819"
10876;"Scleremaneonatorum";"P830"
10877;"Erythematoxicumneonatorum";"P831"
10878;"Hydropsfetalis,nichtdurchhämolytischeKrankheitbedingt,Hydropsfetaliso.n.A.";"P832"
10879;"SonstigesundnichtnäherbezeichnetesÖdem,dasfürdenFetenunddasNeugeborenespezifischist";"P833"
10880;"BrustdrüsenschwellungbeimNeugeborenen,NichtinfektiöseMastitisbeimNeugeborenen";"P834"
10881;"AngeboreneHydrozele";"P835"
10882;"UmbilikalerPolypbeimNeugeborenen";"P836"
10883;"SonstigenäherbezeichneteKrankheitszuständederHaut,diefürdenFetenunddasNeugeborenespezifischsind,Bronze-Baby,SklerodermiebeimNeugeborenen,Urticarianeonatorum";"P838"
10884;"KrankheitszustandderHaut,derfürdenFetenunddasNeugeborenespezifischist,nichtnäherbezeichnet";"P839"
10885;"KrämpfebeimNeugeborenen";"P90"
10887;"ZerebraleIschämiebeimNeugeborenen";"P910"
10888;"ErworbeneperiventrikuläreZystenbeimNeugeborenen";"P911"
10889;"ZerebraleLeukomalaziebeimNeugeborenen";"P912"
10890;"ZerebraleÜbererregbarkeitdesNeugeborenen";"P913"
10891;"ZerebralerDepressionszustanddesNeugeborenen";"P914"
10892;"KomabeimNeugeborenen";"P915"
14524;"Hypoxisch-ischämischeEnzephalopathiebeimNeugeborenen[HIE]";"P916"
14745;"ErworbenerHydrozephalusbeimNeugeborenen";"P917"
10893;"SonstigenäherbezeichnetezerebraleStörungenbeimNeugeborenen";"P918"
10894;"ZerebraleStörungbeimNeugeborenen,nichtnäherbezeichnet";"P919"
10896;"ErbrechenbeimNeugeborenen";"P920"
10897;"RegurgitationundRuminationbeimNeugeborenen";"P921"
10898;"TrinkunlustbeimNeugeborenen";"P922"
10899;"UnterernährungbeimNeugeborenen";"P923"
10900;"ÜberernährungbeimNeugeborenen";"P924"
10901;"SchwierigkeitbeimNeugeborenenbeiBrusternährung";"P925"
10902;"SonstigeErnährungsproblemebeimNeugeborenen";"P928"
10903;"ErnährungsproblembeimNeugeborenen,nichtnäherbezeichnet";"P929"
10904;"ReaktionenundIntoxikationendurchArzneimitteloderDrogen,diedemFetenundNeugeborenenverabreichtwurden,Grey-SyndrombeimNeugeborenendurchChloramphenicolgabe";"P93"
10906;"TransitorischeMyastheniagravisbeimNeugeborenen";"P940"
10907;"AngeboreneMuskelhypertonie";"P941"
10908;"AngeboreneMuskelhypotonie,UnspezifischesFloppy-Infant-Syndrom";"P942"
10909;"SonstigeStörungendesMuskeltonusbeimNeugeborenen";"P948"
10910;"StörungdesMuskeltonusbeimNeugeborenen,nichtnäherbezeichnet";"P949"
10911;"FetaltodnichtnäherbezeichneterUrsache,TotgeborenerFeto.n.A.,Totgeburto.n.A.";"P95"
10913;"AngeboreneNiereninsuffizienz,UrämiebeimNeugeborenen";"P960"
10914;"EntzugssymptomebeimNeugeborenenbeiEinnahmevonabhängigkeitserzeugendenArzneimittelnoderDrogendurchdieMutter,DrogenentzugssyndrombeimKindeinerabhängigenMutter";"P961"
10915;"EntzugssymptomebeitherapeutischerAnwendungvonArzneimittelnbeimNeugeborenen";"P962"
10916;"WeiteSchädelnähtebeimNeugeborenen,KraniotabesbeimNeugeborenen";"P963"
10917;"SchwangerschaftsabbruchalsUrsachevonZuständenbeimFetusundNeugeborenem";"P964"
10918;"KomplikationenbeiintrauterinenEingriffen,anderenortsnichtklassifiziert,alsUrsachevonZuständenbeimFetusundNeugeborenem";"P965"
10919;"SonstigenäherbezeichneteZustände,dieihrenUrsprunginderPerinatalperiodehaben";"P968"
10920;"Zustand,derseinenUrsprunginderPerinatalperiodehat,nichtnäherbezeichnet,AngeboreneSchwächeo.n.A.";"P969"
10922;"Anenzephalie,Akranie,Amyelenzephalie,Azephalie,Hemienzephalie,Hemizephalie";"Q000"
10924;"Inienzephalie";"Q002"
10926;"FrontaleEnzephalozele";"Q010"
10927;"NasofrontaleEnzephalozele";"Q011"
10928;"OkzipitaleEnzephalozele";"Q012"
10929;"EnzephalozelesonstigerLokalisationen";"Q018"
10930;"Enzephalozele,nichtnäherbezeichnet";"Q019"
10931;"Mikrozephalie,Hydromikrozephalie,Mikrenzephalie";"Q02"
10933;"FehlbildungendesAquaeductuscerebri,Aquaeductuscerebri:Anomalie,Obstruktion,angeboren,Stenose";"Q030"
10934;"AtresiederAperturamediana[ForamenMagendii]oderderAperturaelaterales[ForaminaLuschkae]desviertenVentrikels,Dandy-Walker-Syndrom";"Q031"
10935;"SonstigerangeborenerHydrozephalus";"Q038"
10936;"AngeborenerHydrozephalus,nichtnäherbezeichnet";"Q039"
10938;"AngeboreneFehlbildungendesCorpuscallosum,AgenesiedesCorpuscallosum";"Q040"
10939;"Arrhinenzephalie";"Q041"
10940;"Holoprosenzephalie-Syndrom";"Q042"
10941;"SonstigeReduktionsdeformitätendesGehirns,Agenesie,Aplasie,Fehlen,Hypoplasie,einesGehirnteils,Agyrie,Hydranenzephalie,Lissenzephalie,Mikrogyrie,Pachygyrie";"Q043"
10942;"SeptooptischeDysplasie";"Q044"
10943;"Megalenzephalie";"Q045"
10944;"AngeboreneGehirnzysten,Porenzephalie,Schizenzephalie";"Q046"
10945;"SonstigenäherbezeichneteangeboreneFehlbildungendesGehirns,Makrogyrie";"Q048"
10946;"AngeboreneFehlbildungdesGehirns,nichtnäherbezeichnet,Angeboren:Anomalie,Deformität,KrankheitoderSchädigung,multipleAnomalien,Gehirno.n.A.";"Q049"
10948;"ZervikaleSpinabifidamitHydrozephalus";"Q050"
10949;"ThorakaleSpinabifidamitHydrozephalus,Spinabifida:dorsal,thorakolumbal,mitHydrozephalus";"Q051"
10950;"LumbaleSpinabifidamitHydrozephalus,LumbosakraleSpinabifidamitHydrozephalus";"Q052"
10951;"SakraleSpinabifidamitHydrozephalus";"Q053"
10952;"NichtnäherbezeichneteSpinabifidamitHydrozephalus";"Q054"
10953;"ZervikaleSpinabifidaohneHydrozephalus";"Q055"
10954;"ThorakaleSpinabifidaohneHydrozephalus,Spinabifida:dorsalo.n.A.,thorakolumbalo.n.A.";"Q056"
10955;"LumbaleSpinabifidaohneHydrozephalus,LumbosakraleSpinabifidao.n.A.";"Q057"
10956;"SakraleSpinabifidaohneHydrozephalus";"Q058"
10957;"Spinabifida,nichtnäherbezeichnet";"Q059"
10959;"Amyelie";"Q060"
10960;"HypoplasieundDysplasiedesRückenmarks,Atelomyelie,Myelatelie,MyelodysplasiedesRückenmarks";"Q061"
10961;"Diastematomyelie";"Q062"
10962;"SonstigeangeboreneFehlbildungenderCaudaequina";"Q063"
10963;"Hydromyelie,Hydrorrhachis";"Q064"
10964;"SonstigenäherbezeichneteangeboreneFehlbildungendesRückenmarks";"Q068"
10965;"AngeboreneFehlbildungdesRückenmarks,nichtnäherbezeichnet,Angeboren:Anomalie,Deformität,KrankheitoderSchädigung,RückenmarkoderRückenmarkhäuteo.n.A.";"Q069"
10967;"Arnold-Chiari-Syndrom";"Q070"
10968;"SonstigenäherbezeichneteangeboreneFehlbildungendesNervensystems,AgenesievonNerven,Kiefer-Lid-Syndrom,(Marcus-)Gunn-Syndrom,VerlagerungdesPlexusbrachialis";"Q078"
10969;"AngeboreneFehlbildungdesNervensystems,nichtnäherbezeichnet,Angeboren:Anomalie,Deformität,KrankheitoderSchädigung,Nervensystemo.n.A.";"Q079"
10971;"AngeborenePtose";"Q100"
10972;"AngeborenesEktropium";"Q101"
10973;"AngeborenesEntropium";"Q102"
10974;"SonstigeangeboreneFehlbildungendesAugenlides";"Q103"
10975;"FehlenundAgenesiedesTränenapparates,FehlendesPunctumlacrimale";"Q104"
10976;"AngeboreneStenoseundStrikturdesCanaliculuslacrimalis";"Q105"
10977;"SonstigeangeboreneFehlbildungendesTränenapparates,AngeboreneFehlbildungdesTränenapparateso.n.A.";"Q106"
10978;"AngeboreneFehlbildungderOrbita";"Q107"
10981;"SonstigerAnophthalmus,Agenesie,Aplasie,Auge";"Q111"
10982;"Mikrophthalmus,DysplasiedesAuges,HypoplasiedesAuges,Kryptophthalmuso.n.A.,RudimentäresAuge";"Q112"
10985;"Cataractacongenita";"Q120"
10986;"AngeboreneLinsenverlagerung";"Q121"
10987;"Linsenkolobom";"Q122"
10988;"AngeboreneAphakie";"Q123"
10989;"Sphärophakie";"Q124"
10990;"SonstigeangeboreneFehlbildungenderLinse";"Q128"
10991;"AngeboreneFehlbildungderLinse,nichtnäherbezeichnet";"Q129"
